JPG,Class,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord
00000095.jpg,tree,201.0594,101.21794,-149.78648,205.50928,96.285706,-132.24585,208.84358,96.57188,-132.29251,212.05759,96.975296,-132.31216,196.17885,96.50141,-132.66327,192.7459,96.94059,-132.70552,189.33894,97.538895,-132.66087,214.68282,103.999855,-53.04244,184.70854,105.30062,-52.697056,207.78273,110.924545,-121.99506,195.57944,111.17347,-122.08371,238.66292,147.21208,-40.085968,165.69484,153.47456,-42.427677,287.58014,112.55753,-50.768406,118.53942,113.276306,-75.050865,327.34988,74.52423,-118.90078,74.57089,71.88859,-148.47806,341.15643,66.13853,-135.05008,58.36307,62.864735,-165.26996,341.03265,63.09929,-153.71237,57.24784,59.676624,-183.57846,334.91525,66.92021,-131.48938,63.518723,63.207783,-161.77003,237.55696,268.66214,13.359158,192.43333,275.963,-13.137448,307.8105,314.84073,-111.48191,203.22647,371.86874,-38.225536,235.92776,311.9534,97.48166,213.35945,446.62305,63.383926,222.65527,303.61578,120.43605,216.17291,454.64444,72.33931,216.81737,338.80444,109.13801,219.65808,471.8732,8.152915
00000096.jpg,tree,231.9842,124.30088,-119.51676,230.97804,117.90105,-105.09065,231.95499,117.579926,-105.11934,232.92805,117.17608,-105.09621,225.59084,118.49515,-112.88957,223.1234,118.563194,-112.939476,220.09465,118.773964,-112.9607,227.92006,120.31877,-22.28649,211.12358,122.36732,-59.834976,232.90765,130.95154,-88.39106,226.00996,131.5969,-98.90034,246.84946,159.35431,13.447468,194.2644,163.7812,-23.590208,273.00568,207.15071,-35.28199,201.47768,215.40602,-55.728252,244.7575,180.00658,-146.79784,236.79443,184.42087,-117.51837,238.24211,168.50122,-167.29303,239.85727,173.76059,-134.5076,237.09526,164.4039,-162.78815,235.6676,168.22743,-130.78514,238.98816,169.10463,-147.98943,235.3859,171.73962,-115.85893,244.8904,249.79456,-12.777727,212.6339,247.12721,12.942299,230.72296,325.5479,-37.933064,150.1157,291.6803,-68.401375,222.20166,397.2492,8.570704,210.15648,284.31744,117.20015,218.81493,409.3483,11.525357,220.59448,275.6391,136.47906,222.62352,414.51913,-66.80865,224.3256,310.97092,112.40237
00000097.jpg,tree,502.6696,85.03466,-171.71362,509.51035,77.462265,-151.94077,513.2539,77.85782,-151.99785,517.4675,78.18796,-151.92676,498.01978,77.25682,-150.06476,493.35938,77.49479,-150.15692,489.5275,77.75987,-150.16267,521.6156,84.20123,-33.48865,485.27975,82.912575,-26.72495,510.23734,98.52373,-126.84885,496.6041,98.1792,-124.820946,549.9809,145.20973,6.6725307,457.91907,143.06908,37.076126,577.1866,207.12486,-92.40809,432.16953,208.43623,-59.78355,516.1103,185.99327,-254.86005,493.17383,184.4325,-246.02771,507.6912,170.48601,-284.81308,504.24976,170.77803,-284.5198,507.7622,161.48064,-271.03943,501.34598,162.0196,-267.46558,509.5984,168.12247,-251.2182,499.8722,168.33002,-242.25795,519.24164,291.01074,-32.549194,466.2956,285.0824,32.482647,501.6237,406.5729,-41.02309,381.47253,359.56345,-97.43699,486.49533,509.648,124.49786,479.85104,335.264,260.49854,482.52176,520.45404,137.13446,494.2341,323.7181,299.09396,482.5315,537.5358,27.368721,500.41824,380.11255,280.06778
00000098.jpg,tree,266.14084,273.386,-308.09357,274.5827,263.99716,-278.2587,279.84402,264.31042,-278.26672,284.86603,264.91412,-278.21362,260.74112,263.9355,-282.55798,255.70995,264.30234,-282.6593,251.16068,264.7621,-282.7927,291.67834,273.45923,-129.6428,248.79364,271.6858,-145.65128,276.1431,287.97174,-252.7081,258.01108,287.28384,-258.06534,319.8194,333.64392,-88.0455,224.94063,334.53314,-170.70697,330.1182,225.03934,-165.71977,225.4123,225.66397,-313.95898,294.8194,125.748505,-238.6141,267.2409,124.118195,-360.84406,285.9627,99.19321,-285.78577,272.9969,100.35947,-418.45685,283.10248,98.22186,-285.68793,273.38266,100.56125,-400.9866,283.52057,108.17114,-247.0191,271.8592,110.375,-362.4025,317.69287,526.97455,33.513924,243.43372,540.24774,-33.42097,452.804,596.0188,-160.91734,269.22388,707.9365,-88.662865,309.84583,608.21564,244.19977,290.43103,853.61206,128.20573,281.87634,595.8981,287.2003,297.36316,872.41956,145.74973,283.6518,668.28845,242.72539,287.68857,896.67676,1.4326198
00000099.jpg,tree,497.8326,241.00323,-323.74197,505.59485,222.32156,-300.85413,511.57236,221.24919,-300.90128,517.5275,220.44612,-300.8582,486.45264,225.06119,-302.6954,479.75674,225.64514,-302.76822,473.54102,226.20222,-302.78366,524.2861,224.1843,-146.35614,466.90717,229.48978,-154.46838,509.36008,256.67697,-263.81592,488.1546,257.54803,-266.59723,543.00525,300.62302,-28.415613,445.73828,300.7991,-67.6641,596.104,399.75284,-71.533104,391.85995,399.1756,-139.9722,505.81122,399.40265,-257.9385,484.48996,398.38217,-306.73306,493.28983,382.70093,-299.97723,497.963,387.49738,-350.37628,493.0728,371.1391,-287.45032,497.1387,376.27798,-337.24225,495.97772,375.95554,-254.74396,494.12527,380.43234,-301.26703,519.52234,489.93967,16.72165,466.547,491.76144,-16.50544,594.78406,588.54156,-183.73373,494.04105,649.3916,-34.41377,515.7058,673.78644,143.06108,498.16095,788.1221,187.57266,499.4681,669.1768,172.78265,498.62698,803.7065,202.45439,498.53952,737.695,60.543804,483.13242,816.39716,42.40764
00000100.jpg,tree,477.56543,256.68024,-403.41202,489.70956,238.3517,-371.9608,497.3007,237.6594,-372.16385,504.9845,237.19421,-372.10553,469.20245,239.20982,-360.93903,463.15527,238.82303,-361.04257,457.2661,238.51326,-361.00372,515.0587,242.27652,-201.38358,453.4548,241.67618,-143.96584,493.29718,272.6925,-339.6889,469.23978,272.95267,-323.29483,554.75946,308.38138,-165.90045,427.235,314.24338,-65.15371,603.86273,229.67508,-297.10214,360.36688,249.20901,-92.41694,658.8316,115.20651,-494.6443,304.39496,139.79253,-261.55917,683.2509,81.67786,-564.8897,284.3894,108.19682,-324.4738,676.585,75.76832,-588.12823,293.9345,99.87238,-351.51382,666.2958,87.49607,-518.5508,305.23404,111.13021,-287.68228,525.68427,572.4901,-44.41445,441.6315,571.1108,44.551605,535.4804,737.466,-159.00978,388.904,726.04584,-150.3634,520.5011,857.08167,297.3132,474.98657,846.79095,321.72348,521.87616,857.29144,333.54288,494.975,848.0126,362.5555,508.1046,940.4122,130.28485,473.35544,933.8981,205.1498
00000101.jpg,tree,814.9125,192.51227,-678.1933,843.083,151.55835,-626.99066,863.8057,153.83441,-627.2322,879.8779,156.08966,-627.00696,790.6394,150.33997,-609.87537,775.40625,151.14417,-610.3103,754.9957,153.72516,-610.2857,903.0447,188.67859,-292.73883,741.9889,181.56696,-218.20572,848.1414,250.32452,-551.24536,781.61597,251.06128,-529.67224,1040.2844,468.4046,-170.51106,638.82556,500.3817,-61.50548,1118.2202,796.0128,-558.7642,580.0574,827.84467,-449.30173,878.4586,605.911,-1038.0502,797.0374,601.89905,-1100.3295,845.63074,528.7442,-1104.6011,819.0956,532.01227,-1216.5785,840.6348,489.72113,-995.5679,803.2352,496.91187,-1136.3971,847.4471,525.2125,-993.1075,800.5814,527.22394,-1080.4084,880.4577,1100.9435,-88.6032,667.7343,1066.2742,87.73088,839.0374,1534.2896,-56.50318,276.01382,1318.8765,-487.36697,806.2985,1896.7181,453.43054,725.0432,1278.6917,521.26373,782.7637,1944.0608,505.85806,797.28455,1230.8871,639.36,825.7235,2043.8787,222.29794,818.2682,1417.3486,612.97363
00000102.jpg,tree,258.2245,222.93013,-232.95903,264.40482,216.9133,-210.67726,268.14914,217.44905,-210.73482,272.03192,218.02534,-210.75241,254.1466,216.16298,-216.46107,250.56778,215.99594,-216.49986,246.91046,215.69632,-216.49098,275.79507,223.6882,-95.50254,241.00807,220.59949,-119.79167,264.9627,234.64488,-189.7998,252.02142,232.74837,-197.33954,294.20682,265.0533,-45.76111,219.23923,262.75293,-109.33675,324.08447,201.6724,-57.758274,197.11888,197.49927,-175.00778,340.0454,126.50424,-144.85104,186.57675,129.20084,-263.51263,349.6665,109.71491,-179.58032,182.8707,113.43795,-305.66104,346.565,108.58604,-196.40599,187.18706,112.40418,-313.26135,341.5202,114.377686,-158.39085,190.93896,118.16663,-273.47372,287.4019,398.01,27.037268,239.01193,404.0281,-26.871574,373.32382,465.40698,-71.379395,256.05792,517.6143,-31.015646,279.93073,452.76205,230.06001,268.5198,612.7625,142.539,263.1061,444.1772,260.82434,271.48328,620.7645,157.27092,258.56555,489.1141,221.56686,271.65707,644.90955,53.29286
00000103.jpg,tree,1450.8479,1034.062,-905.7854,1485.2645,992.36615,-801.0707,1509.969,993.977,-801.5688,1532.5084,996.33844,-801.33856,1416.8785,997.27893,-790.6716,1389.5781,1002.30835,-791.1413,1368.6578,1007.5888,-791.14325,1561.0923,1041.5907,-166.44815,1343.6718,1054.0969,-131.50555,1500.7207,1112.4471,-666.38165,1414.7423,1116.2361,-656.5835,1723.7358,1421.1101,36.98126,1209.0156,1420.3401,210.24635,1873.2665,1837.6046,-552.5898,1135.5497,1889.1573,-389.01508,1547.404,1594.0045,-1430.6273,1428.9185,1589.5105,-1490.9415,1506.6013,1493.3976,-1574.6556,1474.9994,1496.2466,-1694.141,1500.8833,1441.254,-1489.3113,1449.0835,1444.9644,-1582.6832,1511.0874,1485.5336,-1405.2297,1443.9082,1485.7543,-1465.7827,1575.0841,2268.212,-147.94942,1264.6505,2208.307,147.58685,1475.2771,2927.9163,-172.3721,717.2741,2596.3977,-477.80313,1383.5516,3560.5671,623.00183,1328.2355,2551.5977,1219.2465,1327.2538,3647.7153,689.9126,1409.4735,2500.5918,1404.715,1397.9585,3692.9802,101.65582,1461.05,2808.4011,1231.5544
00000104.jpg,tree,561.26355,175.95667,-228.49606,567.48566,166.20062,-202.69844,571.44055,166.40564,-202.73062,575.33545,166.77234,-202.69655,555.8449,166.34456,-205.34308,552.0815,166.46529,-205.40955,547.96545,166.6637,-205.45604,578.6036,173.69121,-78.468056,544.49316,171.97183,-88.161156,568.41,189.22594,-182.732,554.2722,188.83574,-186.04282,596.7059,223.27057,-53.266888,524.4449,223.0264,-96.08684,599.837,134.75511,-116.67337,530.68115,139.5796,-200.35226,584.8492,57.16778,-161.85788,557.27405,59.45198,-236.91501,577.9229,37.22511,-198.93472,562.2409,39.515297,-279.26855,574.2971,37.300377,-195.04626,563.02985,39.459015,-268.0516,574.61383,45.703815,-166.7552,562.65137,47.8026,-239.04303,594.084,374.85687,19.005575,539.3758,384.6143,-18.8755,695.7051,444.8473,-118.19137,556.62366,514.8635,-35.651997,585.7613,433.6892,207.56934,571.4061,625.78503,149.44919,565.9733,423.4862,241.89156,574.8568,639.37195,165.04341,566.86633,476.18668,210.6291,576.7622,657.65375,60.905132
00000105.jpg,tree,479.30753,245.01596,-409.02106,492.89868,226.40158,-372.02884,502.97314,226.61118,-372.07025,511.8049,227.17105,-371.83932,469.08884,229.11867,-351.6872,462.26556,230.80107,-351.8921,456.0358,232.499,-351.90344,527.8541,242.14406,-174.25632,455.16592,245.11794,-74.49656,500.55566,268.05362,-338.93213,470.59897,270.84283,-310.67017,578.9397,351.9493,-179.16231,403.89548,346.12463,44.422016,655.4903,177.85999,-317.0043,312.14035,202.84969,59.59821,511.7972,129.33652,-144.30156,455.82404,128.90117,169.39696,492.36484,104.05333,-166.45973,477.51938,99.61167,135.74547,486.98502,121.68605,-109.748245,483.02014,111.39501,196.30591,491.14978,135.52052,-125.113045,477.78772,127.76998,184.57573,502.01645,699.4872,-94.42519,391.9434,679.3527,94.51388,463.86072,957.67914,-141.17303,203.05663,798.1482,-270.0709,441.20868,1182.7369,239.04929,401.22467,892.9688,353.86685,433.5708,1202.8334,271.01804,434.4488,875.24817,419.08307,430.14896,1265.1726,10.669002,438.17178,991.456,327.71408
00000107.jpg,tree,149.9497,107.88903,-137.89809,151.80345,102.62421,-129.39258,153.27464,102.56746,-129.41936,154.81905,102.44246,-129.38226,147.53609,102.81177,-126.24671,146.10234,102.906494,-126.320404,144.73143,102.96021,-126.34896,156.25592,105.261696,-74.904526,142.68831,105.5399,-59.56122,152.68245,112.991196,-117.43821,147.25092,113.34041,-113.175255,172.12794,131.32524,-63.78001,125.01537,133.32874,-26.367802,188.56227,92.69195,-93.253265,107.3596,96.51642,-31.663906,154.93645,73.50751,-72.419395,138.99226,74.294624,-15.117063,149.73396,65.29088,-81.55692,144.2546,64.66968,-27.122654,149.44913,67.69568,-71.66531,145.54472,67.543304,-15.015247,150.26389,72.51044,-69.63699,144.31873,72.50838,-12.365034,154.29677,222.26976,-23.808603,126.26393,217.26532,23.82505,146.13846,289.78,-22.713186,76.84379,251.93777,-19.060966,138.13599,350.57416,53.08498,131.23198,263.7686,161.28647,134.79921,359.5078,59.063313,139.09627,257.95178,180.3815,135.01042,365.38852,-7.2215166,140.21712,288.75235,164.61522
00000108.jpg,tree,313.94415,49.97774,-112.36738,318.10736,42.36008,-101.29043,321.00037,42.17299,-101.31893,323.7509,42.038574,-101.271576,309.3459,43.293518,-100.66861,306.03635,43.551723,-100.729164,303.23624,43.91992,-100.72398,328.09314,45.12494,-33.69017,300.3593,46.759823,-31.160904,319.49652,57.440235,-86.80618,308.95248,58.036808,-86.05373,345.14484,81.64708,-8.449327,288.10226,81.33627,-2.3612962,365.42664,118.78341,-82.025566,267.74506,119.93357,-71.11362,322.68973,100.052,-176.5827,309.62305,99.07586,-172.50507,317.90356,87.50871,-193.0973,314.6396,87.91051,-194.75287,317.366,86.05827,-179.61304,313.5647,85.41534,-178.83669,318.51355,90.91771,-172.20155,312.7956,89.74345,-167.56567,327.84048,177.50859,-10.493805,294.2956,171.25804,10.478899,325.1866,246.08028,-17.557852,247.5738,205.39148,-82.363625,319.23407,299.6467,68.68078,303.5226,207.84518,105.71677,316.82828,306.50198,75.75141,313.01337,201.73996,126.272964,315.3112,323.82996,3.254781,320.86948,233.42946,105.39292
00000109.jpg,tree,378.13535,278.21884,-345.49414,389.0082,267.3402,-303.82907,395.91428,267.7235,-303.9226,403.2039,268.01224,-303.87665,367.02795,267.81564,-311.68472,360.04105,268.89026,-311.82318,353.2974,270.1928,-311.87958,413.85587,282.35324,-92.208244,340.79166,285.84027,-125.79866,393.93372,298.00073,-267.19025,366.45218,298.00137,-277.86462,451.9813,366.4814,-11.3312645,305.0894,368.74078,-99.75737,506.24985,242.3689,-89.88153,256.02496,225.77269,-218.73878,419.99896,148.62253,-140.41469,345.7644,148.73976,-202.75497,402.54095,122.01665,-186.49345,373.87155,125.22995,-249.0323,393.03116,125.05735,-157.8828,375.16672,130.70206,-217.4702,394.37964,136.88928,-136.65378,369.79434,142.01572,-197.01042,432.89792,632.8213,41.936157,336.02106,638.96094,-41.585716,599.6124,765.09064,-255.81923,370.3452,849.04706,-195.69923,425.17285,876.2184,206.061,398.19733,1037.8197,58.429516,393.84634,861.1626,251.7227,401.25375,1059.1428,75.877335,395.43777,951.3116,133.13455,402.7731,1104.3748,-150.56543
00000110.jpg,tree,209.25862,145.49805,-123.513985,212.16054,141.87009,-112.56038,214.03583,142.0124,-112.61099,215.8304,142.2224,-112.585556,206.89798,141.78192,-111.33029,205.02129,141.76875,-111.389626,203.25131,141.72977,-111.43907,218.26396,144.93024,-57.994587,201.90897,143.73013,-51.70729,213.00401,151.41936,-103.66681,206.24916,151.44046,-101.89612,227.78938,167.67548,-55.307682,193.13133,167.0562,-36.702293,234.19055,130.83008,-93.635254,188.87653,129.56703,-58.236694,216.34671,99.87056,-107.155624,205.69585,98.47295,-76.75827,212.86993,91.18414,-122.46201,208.08461,90.82271,-94.397026,212.08788,90.77161,-119.094536,208.8286,91.5061,-92.09931,212.333,94.35711,-108.15758,208.44748,94.98431,-79.11209,220.1575,241.20306,-13.092243,194.96463,237.57744,13.11694,212.79166,298.77502,-28.00509,152.51631,258.16727,-80.730034,205.83995,352.59213,26.279099,198.11938,274.20502,64.14531,203.76366,356.9264,29.088125,205.40698,271.54477,78.535835,202.55933,368.18408,-39.829018,205.11374,296.86563,53.021137
00000111.jpg,tree,638.3272,154.2687,-218.65959,647.3815,139.80693,-196.40295,653.5281,139.87198,-196.46669,658.41925,140.17834,-196.56502,630.4667,140.43443,-202.79396,624.82996,140.84558,-202.94121,619.5503,141.46075,-203.17752,666.91406,147.87544,-60.554543,613.5581,147.84969,-88.01036,649.85657,170.22736,-166.08932,628.9008,170.30362,-173.8501,696.26733,232.057,-6.1151123,584.7471,220.42393,-36.53446,640.44257,308.7359,-7.0495358,617.823,265.49005,16.12495,601.2566,375.37778,-71.955025,665.38696,297.45233,91.45013,595.82513,400.39926,-100.94039,682.3807,313.95148,89.6515,584.51715,398.2164,-111.61335,675.4355,311.97107,75.55251,594.98663,388.70392,-79.25151,669.17993,306.09863,88.33603,682.21985,422.94937,38.515728,610.5341,423.70728,-38.468967,729.9724,567.717,-98.52138,629.2327,598.84216,-77.31986,622.91754,463.0901,252.69565,638.34753,721.3351,131.66504,610.9565,438.30716,291.4104,637.5748,726.8426,149.71681,575.83856,445.91656,256.4895,646.83344,768.3231,39.228806
00000112.jpg,tree,590.5964,91.82306,-211.14034,598.10455,80.65545,-187.92438,603.1892,80.93708,-187.99435,607.68695,81.380264,-187.89479,583.9842,79.96529,-186.14922,578.28876,80.03791,-186.26068,573.63635,80.35927,-186.2522,612.8681,87.49659,-47.933247,567.36206,85.65065,-42.03634,599.2712,107.24442,-158.2947,581.55896,106.940315,-156.58151,645.32477,159.09958,-14.029772,530.2276,155.54335,31.57285,680.619,224.25876,-167.11287,491.03726,223.62027,-102.380775,596.7211,193.57605,-365.61243,573.3222,198.43433,-315.97598,587.2162,172.39584,-406.6779,585.33966,178.2729,-361.7284,586.96826,166.69485,-385.07938,582.91516,173.19676,-334.65613,588.9407,175.44371,-359.72906,580.897,181.78452,-307.88995,608.3785,333.67947,-40.407536,542.2022,323.1214,40.49024,592.99585,475.53912,-68.58698,429.18887,395.38852,-107.474915,568.509,610.72797,101.96591,559.28723,394.73096,243.72968,563.9025,624.49365,114.892105,576.3626,383.01007,280.6102,556.0368,637.4352,-29.634583,586.1631,450.75137,228.92114
00000113.jpg,tree,108.65053,31.465015,-121.89405,112.06989,26.918642,-109.029755,115.08593,27.299086,-109.0772,117.07957,27.791086,-109.031746,104.6022,27.401485,-107.88242,102.17205,28.070162,-107.95111,99.33521,28.888386,-107.95787,121.11775,33.04248,-36.74549,96.88334,34.960255,-31.526527,114.39821,39.13716,-95.27215,104.47473,39.749104,-93.70397,141.49089,74.7513,-13.659422,80.49254,78.46633,5.005765,166.35416,115.88366,-80.381454,59.38143,121.642784,-62.049904,121.31724,107.748795,-185.22765,99.05857,105.868454,-181.4363,113.30559,99.370285,-206.63544,105.20444,96.09933,-207.28761,112.73533,94.1288,-196.88759,105.486115,90.45409,-194.09276,114.6433,97.633865,-182.62381,104.76732,94.382195,-177.64421,123.56768,172.4275,-18.401356,88.07744,164.7409,18.468952,109.347244,248.83221,-39.74213,38.16767,195.81198,-111.89162,98.701996,317.98868,65.47629,87.57681,245.1242,42.851986,95.438515,325.37805,73.0822,100.5835,247.57413,57.608135,95.92119,333.9769,-12.960546,93.68136,281.1642,4.023475
00000114.jpg,tree,2210.5425,1101.0654,149.6346,2199.9128,1086.8077,129.14517,2195.311,1087.2291,129.06558,2190.4614,1086.7726,129.11711,2213.6604,1086.2015,80.16415,2217.3914,1086.623,80.13211,2221.1873,1086.2953,80.40053,2183.2449,1102.73,78.817955,2219.2976,1102.2975,-143.7429,2203.1863,1132.5814,145.90526,2217.1802,1133.9196,80.18258,2140.428,1195.7573,195.47342,2243.7234,1187.877,-316.84424,2162.7742,1004.8442,270.5586,2237.525,993.4795,-386.09586,2165.6995,811.86584,137.77235,2205.0327,799.85864,-324.09085,2161.29,773.21185,136.09578,2198.7947,765.525,-357.2866,2163.299,767.46454,83.2697,2177.9575,761.54144,-349.49905,2168.7495,795.7683,110.28406,2178.24,764.96234,-318.08002,2209.5938,1682.7186,205.1311,2283.3633,1661.8953,-205.98888,2265.1316,1925.0925,392.3223,2492.3464,1745.1694,-202.67293,2252.9065,2170.9397,389.96957,2296.03,1739.3167,234.62105,2217.9795,2201.7104,388.88358,2245.8,1727.1129,290.31177,2305.9116,2264.942,413.02164,2311.4224,1796.8717,464.82053
00000115.jpg,tree,149.9497,107.88903,-137.89809,151.80345,102.62421,-129.39258,153.27464,102.56746,-129.41936,154.81905,102.44246,-129.38226,147.53609,102.81177,-126.24671,146.10234,102.906494,-126.320404,144.73143,102.96021,-126.34896,156.25592,105.261696,-74.904526,142.68831,105.5399,-59.56122,152.68245,112.991196,-117.43821,147.25092,113.34041,-113.175255,172.12794,131.32524,-63.78001,125.01537,133.32874,-26.367802,188.56227,92.69195,-93.253265,107.3596,96.51642,-31.663906,154.93645,73.50751,-72.419395,138.99226,74.294624,-15.117063,149.73396,65.29088,-81.55692,144.2546,64.66968,-27.122654,149.44913,67.69568,-71.66531,145.54472,67.543304,-15.015247,150.26389,72.51044,-69.63699,144.31873,72.50838,-12.365034,154.29677,222.26976,-23.808603,126.26393,217.26532,23.82505,146.13846,289.78,-22.713186,76.84379,251.93777,-19.060966,138.13599,350.57416,53.08498,131.23198,263.7686,161.28647,134.79921,359.5078,59.063313,139.09627,257.95178,180.3815,135.01042,365.38852,-7.2215166,140.21712,288.75235,164.61522
